Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2020-06-13,2020,,896820.0,1030000.0,Single Family,Detached House,3,3,,1.0254395,West
2020-06-13,2020,Bridgeport,132100.0,185000.0,Single Family,Detached House,3,1,1095.0,1.0254395,East
2020-06-13,2020,Bridgeport,86370.0,31170.0,Three Family,Triplex,6,4,2092.0,1.0254395,West
2020-06-13,2020,Norwalk,,615000.0,Single Family,Detached House,3,1,1023.0,1.0254395,East
2020-06-14,2020,,1156610.0,1500000.0,Single Family,Detached House,3,2,1060.0,1.0254395,West
2020-06-14,2020,West Hartford,217140.0,293000.0,Single Family,Detached House,3,2,1080.0,1.0254395,East
2020-06-14,2020,West Hartford,356930.0,500000.0,Single Family,Detached House,3,2,913.0,1.0254395,West
2020-06-14,2020,Bridgeport,60810.0,131100.0,Single Family,Detached House,3,3,1026.0,1.0254395,South
2020-06-15,2020,,209460.0,466250.0,Three Family,Triplex,6,5,,1.0254395,South
2020-06-18,2020,Fairfield,486220.0,715000.0,Single Family,Detached House,3,3,,1.0254395,East
2020-06-18,2020,,,8571.0,Single Family,Detached House,3,2,1015.0,1.0254395,North
2020-06-18,2020,West Hartford,218960.0,295000.0,Single Family,Detached House,3,2,1061.0,1.0254395,North
2020-06-18,2020,Fairfield,747950.0,875000.0,Single Family,Detached House,3,3,958.0,1.0254395,North
2020-06-18,2020,Greenwich,3626630.0,3800000.0,Single Family,Detached House,3,1,938.0,1.0254395,North
2020-06-18,2020,Bridgeport,108620.0,8571.0,Single Family,Detached House,3,1,1061.0,1.0254395,North
2020-06-19,2020,West Hartford,208950.0,335000.0,?,Detached House,3,2,1099.0,1.0254395,East
2020-06-19,2020,Fairfield,517510.0,748000.0,Single Family,Detached House,3,3,1045.0,1.0254395,East
2020-06-19,2020,Norwalk,335780.0,609000.0,Single Family,Detached House,3,2,1021.0,1.0254395,West
2020-06-20,2020,Bridgeport,131440.0,185000.0,Single Family,Detached House,3,3,,1.0254395,South
2020-06-20,2020,Fairfield,336700.0,495000.0,Single Family,Detached House,3,1,968.0,1.0254395,East
2020-06-21,2020,Norwalk,576450.0,825000.0,?,Detached House,3,3,975.0,1.0254395,North
2020-06-22,2020,,1639260.0,2400000.0,Single Family,Detached House,3,1,1084.0,1.0254395,North
2020-06-22,2020,Bridgeport,96840.0,180000.0,Single Family,Detached House,3,2,908.0,1.0254395,West
2020-06-22,2020,Greenwich,844690.0,951000.0,Single Family,Detached House,3,2,1023.0,1.0254395,East
2020-06-22,2020,Norwalk,553630.0,710000.0,Single Family,Detached House,3,1,1057.0,1.0254395,East
2020-06-25,2020,Norwalk,285250.0,475000.0,Single Family,Detached House,3,3,985.0,1.0254395,North
2020-06-25,2020,Bridgeport,143110.0,163700.0,Single Family,Detached House,3,2,974.0,1.0254395,North
2020-06-25,2020,West Hartford,283710.0,340000.0,Single Family,Detached House,3,2,,1.0254395,South
2020-06-25,2020,West Hartford,,238000.0,?,Detached House,3,1,992.0,1.0254395,North
2020-06-25,2020,,408730.0,600000.0,Single Family,Detached House,3,1,910.0,1.0254395,South
2020-06-25,2020,West Hartford,168560.0,279000.0,Single Family,Detached House,3,3,,1.0254395,South
2020-06-25,2020,Bridgeport,128340.0,101500.0,Three Family,Triplex,6,4,,1.0254395,East
2020-06-26,2020,Fairfield,399560.0,745000.0,?,Detached House,3,2,919.0,1.0254395,South
2020-06-26,2020,Bridgeport,123220.0,300000.0,Three Family,Triplex,6,4,2178.0,1.0254395,South
2020-06-26,2020,Greenwich,518770.0,885000.0,?,Detached House,3,2,912.0,1.0254395,North
2020-06-27,2020,Bridgeport,120090.0,225000.0,Single Family,Detached House,3,1,915.0,1.0254395,East
2020-06-27,2020,Bridgeport,113450.0,215000.0,Single Family,Detached House,3,3,1001.0,1.0254395,South
2020-06-27,2020,Norwalk,181900.0,360000.0,Single Family,Detached House,3,3,965.0,1.0254395,East
2020-06-28,2020,Norwalk,1841170.0,2500000.0,Single Family,Detached House,3,2,,1.0254395,East
2020-06-28,2020,,465710.0,682500.0,Single Family,Detached House,3,3,1037.0,1.0254395,North
2020-06-28,2020,West Hartford,181860.0,284900.0,Single Family,Detached House,3,1,1070.0,1.0254395,South
2020-06-28,2020,Bridgeport,191810.0,330000.0,Single Family,Detached House,3,1,982.0,1.0254395,East
2020-06-28,2020,Bridgeport,208630.0,265000.0,Two Family,Duplex,4,4,1283.0,1.0254395,North
2020-06-28,2020,Norwalk,219560.0,416000.0,Single Family,Detached House,3,1,1025.0,1.0254395,West
2020-06-28,2020,,215070.0,385000.0,Single Family,Detached House,3,2,1099.0,1.0254395,West
2020-06-29,2020,Bridgeport,54560.0,45750.0,?,Detached House,3,1,908.0,1.0254395,West
2020-06-29,2020,Norwalk,192740.0,378500.0,Single Family,Detached House,3,1,971.0,1.0254395,West
2020-06-29,2020,Bridgeport,105450.0,70000.0,Single Family,Detached House,3,2,992.0,1.0254395,South
2020-06-29,2020,West Hartford,217140.0,350000.0,Single Family,Detached House,3,1,958.0,1.0254395,South
2020-06-29,2020,Fairfield,275800.0,400000.0,Single Family,Detached House,3,3,,1.0254395,East
2020-07-02,2020,Norwalk,318880.0,461500.0,Single Family,Detached House,3,1,901.0,1.0254395,West
2020-07-02,2020,West Hartford,140840.0,280000.0,Single Family,Detached House,3,1,1039.0,1.0254395,South
2020-07-02,2020,West Hartford,180880.0,289900.0,Single Family,Detached House,3,2,1022.0,1.0254395,East
2020-07-02,2020,Norwalk,,455000.0,Single Family,Detached House,3,2,930.0,1.0254395,South
2020-07-02,2020,West Hartford,226100.0,355000.0,?,Detached House,3,2,,1.0254395,North
2020-07-02,2020,Bridgeport,110970.0,250000.0,Single Family,Detached House,3,3,,1.0254395,East
2020-07-02,2020,Fairfield,360570.0,625000.0,?,Detached House,3,2,1094.0,1.0254395,East
2020-07-02,2020,Fairfield,321930.0,520000.0,Single Family,Detached House,3,2,1091.0,1.0254395,North
2020-07-02,2020,,443800.0,650000.0,Single Family,Detached House,3,2,1030.0,1.0254395,South
2020-07-02,2020,Fairfield,329140.0,505000.0,?,Detached House,3,3,1081.0,1.0254395,West
2020-07-02,2020,West Hartford,298060.0,519000.0,Single Family,Detached House,3,2,955.0,1.0254395,North
2020-07-03,2020,Bridgeport,133440.0,225000.0,Single Family,Detached House,3,3,1051.0,1.0254395,East
2020-07-03,2020,Fairfield,591570.0,750000.0,Single Family,Detached House,3,1,922.0,1.0254395,North
2020-07-03,2020,West Hartford,,319000.0,?,Detached House,3,3,1065.0,1.0254395,North
2020-07-05,2020,Bridgeport,70920.0,67000.0,Single Family,Detached House,3,3,,1.0254395,South
2020-07-05,2020,,214443.0,353000.0,Single Family,Detached House,3,1,,1.0254395,North
2020-07-05,2020,Norwalk,217120.0,420000.0,?,Detached House,3,3,1097.0,1.0254395,West
2020-07-06,2020,Fairfield,236460.0,410000.0,Single Family,Detached House,3,2,1003.0,1.0254395,West
2020-07-06,2020,,1284780.0,1920000.0,Single Family,Detached House,3,2,974.0,1.0254395,South
2020-07-06,2020,,1099910.0,1825000.0,Single Family,Detached House,3,2,1100.0,1.0254395,South
2020-07-06,2020,Norwalk,223990.0,406000.0,Single Family,Detached House,3,3,1089.0,1.0254395,West
2020-07-09,2020,Fairfield,296870.0,467500.0,Single Family,Detached House,3,1,988.0,1.0254395,North
2020-07-09,2020,Norwalk,219510.0,415000.0,Single Family,Detached House,3,3,989.0,1.0254395,West
2020-07-09,2020,Greenwich,1567930.0,1500000.0,Single Family,Detached House,3,3,1036.0,1.0254395,North
2020-07-11,2020,Fairfield,539070.0,720000.0,?,Detached House,3,3,950.0,1.0254395,East
2020-07-12,2020,Bridgeport,100000.0,242000.0,Single Family,Detached House,3,1,908.0,1.0254395,East
2020-07-13,2020,Greenwich,5548970.0,6260000.0,?,Detached House,3,3,1048.0,1.0254395,North
2020-07-13,2020,Greenwich,737380.0,1100000.0,Single Family,Detached House,3,1,,1.0254395,North
2020-07-16,2020,West Hartford,233590.0,410000.0,Single Family,Detached House,3,3,1012.0,1.0254395,East
2020-07-16,2020,,349340.0,420000.0,Single Family,Detached House,3,1,1071.0,1.0254395,East
2020-07-16,2020,Bridgeport,113940.0,224900.0,?,Detached House,3,1,912.0,1.0254395,West
2020-07-16,2020,West Hartford,159250.0,280000.0,Single Family,Detached House,3,2,,1.0254395,West
2020-07-17,2020,Bridgeport,173250.0,290000.0,Single Family,Detached House,3,2,936.0,1.0254395,East
2020-07-17,2020,Bridgeport,82630.0,155000.0,Single Family,Detached House,3,2,,1.0254395,West
2020-07-17,2020,Greenwich,1269100.0,2717500.0,Single Family,Detached House,3,1,1081.0,1.0254395,West
2020-07-17,2020,Norwalk,327730.0,530000.0,Single Family,Detached House,3,1,948.0,1.0254395,East
2020-07-18,2020,Norwalk,366190.0,572000.0,Single Family,Detached House,3,2,,1.0254395,North
2020-07-18,2020,,155600.0,246000.0,?,Detached House,3,2,995.0,1.0254395,South
2020-07-18,2020,Bridgeport,93700.0,250000.0,Single Family,Detached House,3,1,902.0,1.0254395,North
2020-07-18,2020,Norwalk,866678.0,2250000.0,Single Family,Detached House,3,3,982.0,1.0254395,South
2020-07-19,2020,Norwalk,340910.0,550000.0,Single Family,Detached House,3,2,912.0,1.0254395,North
2020-07-19,2020,Greenwich,1820000.0,2575000.0,Single Family,Detached House,3,3,986.0,1.0254395,West
2020-07-20,2020,West Hartford,172760.0,261500.0,Single Family,Detached House,3,1,1020.0,1.0254395,West
2020-07-20,2020,Fairfield,,1240000.0,?,Detached House,3,3,904.0,1.0254395,East
2020-07-23,2020,Fairfield,285880.0,475000.0,Single Family,Detached House,3,3,1054.0,1.0254395,West
2020-07-23,2020,,98840.0,116000.0,Single Family,Detached House,3,2,1006.0,1.0254395,South
2020-07-23,2020,Fairfield,309120.0,477000.0,Single Family,Detached House,3,1,,1.0254395,West
2020-07-23,2020,Fairfield,734020.0,1150000.0,?,Detached House,3,3,1076.0,1.0254395,East
2020-07-23,2020,Bridgeport,121710.0,76125.0,?,Detached House,3,3,,1.0254395,North
2020-07-24,2020,Bridgeport,,161000.0,?,Detached House,3,1,929.0,1.0254395,East
2020-07-25,2020,Fairfield,369390.0,477500.0,Single Family,Detached House,3,2,,1.0254395,South
2020-07-25,2020,West Hartford,217980.0,325000.0,Two Family,Duplex,4,3,1377.0,1.0254395,South
2020-07-25,2020,West Hartford,223650.0,399000.0,Single Family,Detached House,3,2,1066.0,1.0254395,North
2020-07-26,2020,Greenwich,,762500.0,?,Detached House,3,3,,1.0254395,East
2020-07-26,2020,West Hartford,332220.0,390000.0,Single Family,Detached House,3,3,954.0,1.0254395,East
2020-07-26,2020,Norwalk,293100.0,419900.0,Single Family,Detached House,3,3,903.0,1.0254395,West
2020-07-26,2020,,110870.0,181000.0,?,Detached House,3,2,,1.0254395,West
2020-07-27,2020,Greenwich,1105090.0,1638000.0,Single Family,Detached House,3,1,1017.0,1.0254395,East
2020-07-27,2020,Norwalk,424110.0,609000.0,Single Family,Detached House,3,1,992.0,1.0254395,South
2020-07-27,2020,Norwalk,225880.0,430000.0,Single Family,Detached House,3,1,1025.0,1.0254395,South
2020-07-30,2020,Fairfield,459760.0,667500.0,Single Family,Detached House,3,1,1045.0,1.0254395,South
2020-07-30,2020,Norwalk,346600.0,455000.0,?,Detached House,3,1,1089.0,1.0254395,West
2020-07-30,2020,Bridgeport,110820.0,200000.0,Single Family,Detached House,3,2,943.0,1.0254395,South
2020-07-30,2020,Fairfield,255780.0,422000.0,Single Family,Detached House,3,2,931.0,1.0254395,South
2020-07-30,2020,Greenwich,332990.0,573000.0,Single Family,Detached House,3,3,936.0,1.0254395,North
2020-07-30,2020,West Hartford,100660.0,175000.0,?,Detached House,3,2,,1.0254395,South
2020-07-30,2020,Bridgeport,174940.0,285000.0,Three Family,Triplex,6,5,2169.0,1.0254395,North
2020-07-31,2020,Bridgeport,169530.0,285000.0,Single Family,Detached House,3,3,,1.0254395,West
2020-07-31,2020,Fairfield,,1785000.0,Single Family,Detached House,3,1,953.0,1.0254395,North
2020-07-31,2020,Fairfield,247310.0,420000.0,Single Family,Detached House,3,1,983.0,1.0254395,South
2020-07-31,2020,West Hartford,257250.0,460111.0,Single Family,Detached House,3,2,1050.0,1.0254395,South
2020-07-31,2020,Bridgeport,156860.0,230000.0,?,Duplex,4,3,1483.0,1.0254395,West
2020-07-31,2020,Greenwich,1249990.0,3720000.0,Single Family,Detached House,3,3,1073.0,1.0254395,South
2020-07-31,2020,Norwalk,150110.0,950000.0,Two Family,Duplex,4,4,1424.0,1.0254395,West
2020-08-01,2020,Fairfield,356090.0,378000.0,Single Family,Detached House,3,2,957.0,1.0254395,West
2020-08-01,2020,West Hartford,,330000.0,Two Family,Duplex,4,3,1403.0,1.0254395,East
2020-08-01,2020,Fairfield,255500.0,315000.0,Single Family,Detached House,3,2,994.0,1.0254395,North
2020-08-01,2020,Greenwich,1930390.0,4200000.0,Single Family,Detached House,3,3,,1.0254395,South
2020-08-01,2020,Greenwich,1277500.0,1847500.0,Single Family,Detached House,3,3,1000.0,1.0254395,North
2020-08-01,2020,Bridgeport,95740.0,100000.0,Two Family,Duplex,4,2,1306.0,1.0254395,West
2020-08-01,2020,West Hartford,,265000.0,?,Detached House,3,3,991.0,1.0254395,West
2020-08-02,2020,Greenwich,720020.0,800000.0,Single Family,Detached House,3,2,1041.0,1.0254395,West
2020-08-02,2020,West Hartford,306880.0,489000.0,?,Detached House,3,1,1027.0,1.0254395,South
2020-08-02,2020,Bridgeport,75240.0,169000.0,Single Family,Detached House,3,2,1082.0,1.0254395,North
2020-08-02,2020,Norwalk,206090.0,460000.0,Two Family,Duplex,4,2,1252.0,1.0254395,North
2020-08-02,2020,Greenwich,2016420.0,2865000.0,Single Family,Detached House,3,1,1048.0,1.0254395,South
2020-08-02,2020,Greenwich,1578500.0,2600000.0,Single Family,Detached House,3,1,909.0,1.0254395,West
2020-08-02,2020,Greenwich,3152590.0,4150000.0,Single Family,Detached House,3,2,1048.0,1.0254395,East
2020-08-02,2020,Norwalk,,175000.0,Single Family,Detached House,3,1,,1.0254395,South
2020-08-06,2020,Norwalk,326060.0,520000.0,Single Family,Detached House,3,1,933.0,1.0254395,South
2020-08-06,2020,Fairfield,515410.0,750000.0,Single Family,Detached House,3,2,935.0,1.0254395,North
2020-08-07,2020,Greenwich,1002260.0,1585000.0,Single Family,Detached House,3,3,1060.0,1.0254395,North
2020-08-08,2020,Fairfield,1186990.0,1700000.0,Single Family,Detached House,3,2,935.0,1.0254395,East
2020-08-08,2020,Greenwich,363790.0,790000.0,Single Family,Detached House,3,3,907.0,1.0254395,North
2020-08-09,2020,,123680.0,245000.0,Single Family,Detached House,3,2,972.0,1.0254395,North
2020-08-09,2020,,371630.0,610000.0,Single Family,Detached House,3,3,1051.0,1.0254395,West
2020-08-09,2020,Bridgeport,163120.0,216000.0,Three Family,Triplex,6,6,2048.0,1.0254395,South
2020-08-09,2020,Fairfield,1276730.0,1700000.0,?,Detached House,3,3,947.0,1.0254395,North
2020-08-10,2020,Fairfield,792890.0,79500.0,Single Family,Detached House,3,2,1067.0,1.0254395,West
2020-08-10,2020,Bridgeport,,215000.0,Single Family,Detached House,3,2,1071.0,1.0254395,West
2020-08-10,2020,West Hartford,190260.0,300000.0,Single Family,Detached House,3,1,975.0,1.0254395,West
2020-08-13,2020,Fairfield,437010.0,715000.0,?,Detached House,3,1,1086.0,1.0254395,East
2020-08-13,2020,West Hartford,,330000.0,?,Detached House,3,1,,1.0254395,South
2020-08-13,2020,Fairfield,,289900.0,Single Family,Detached House,3,1,1031.0,1.0254395,North
2020-08-14,2020,Greenwich,644280.0,1475000.0,Single Family,Detached House,3,3,1006.0,1.0254395,South
2020-08-14,2020,Norwalk,,520000.0,Single Family,Detached House,3,3,1039.0,1.0254395,East
2020-08-15,2020,Bridgeport,188740.0,265000.0,Single Family,Detached House,3,2,991.0,1.0254395,West
2020-08-15,2020,Bridgeport,81790.0,110000.0,?,Detached House,3,2,1074.0,1.0254395,East
2020-08-15,2020,Bridgeport,357740.0,546250.0,Single Family,Detached House,3,3,941.0,1.0254395,North
2020-08-15,2020,Bridgeport,110640.0,135600.0,Single Family,Detached House,3,3,1046.0,1.0254395,North
2020-08-16,2020,West Hartford,236460.0,425000.0,?,Detached House,3,1,,1.0254395,North
2020-08-16,2020,Fairfield,685720.0,1020000.0,Single Family,Detached House,3,1,1097.0,1.0254395,North
2020-08-17,2020,Fairfield,769440.0,765000.0,Two Family,Duplex,4,4,1391.0,1.0254395,South
2020-08-20,2020,Greenwich,957740.0,1450000.0,Single Family,Detached House,3,1,993.0,1.0254395,South
2020-08-20,2020,Bridgeport,98620.0,220000.0,Single Family,Detached House,3,2,1064.0,1.0254395,North
2020-08-21,2020,,,395000.0,?,Detached House,3,3,1097.0,1.0254395,East
2020-08-21,2020,Norwalk,187150.0,360000.0,?,Detached House,3,3,1042.0,1.0254395,West
2020-08-21,2020,Bridgeport,129040.0,210000.0,Single Family,Detached House,3,1,1040.0,1.0254395,North
2020-08-22,2020,West Hartford,167790.0,300000.0,?,Detached House,3,3,1025.0,1.0254395,South
2020-08-23,2020,Greenwich,399840.0,789000.0,?,Duplex,4,2,1291.0,1.0254395,South
2020-08-24,2020,Bridgeport,94100.0,90000.0,Single Family,Detached House,3,3,1075.0,1.0254395,East
2020-08-24,2020,Greenwich,1817480.0,2600000.0,Single Family,Detached House,3,1,935.0,1.0254395,West
2020-08-24,2020,Fairfield,670670.0,925000.0,Single Family,Detached House,3,2,1026.0,1.0254395,East
2020-08-24,2020,Fairfield,1398250.0,1790000.0,Single Family,Detached House,3,1,1030.0,1.0254395,West
2020-08-24,2020,Fairfield,888230.0,1075000.0,Single Family,Detached House,3,3,941.0,1.0254395,North
2020-08-24,2020,Greenwich,671230.0,950000.0,Single Family,Detached House,3,3,916.0,1.0254395,North
2020-08-24,2020,Bridgeport,,160000.0,Single Family,Detached House,3,3,,1.0254395,South
2020-08-24,2020,Greenwich,2954210.0,3675000.0,?,Detached House,3,1,999.0,1.0254395,West
2020-08-27,2020,Fairfield,336420.0,453000.0,?,Detached House,3,2,,1.0254395,North
2020-08-27,2020,Greenwich,1635830.0,3480000.0,Single Family,Detached House,3,3,1084.0,1.0254395,North
2020-08-27,2020,West Hartford,133490.0,265000.0,?,Detached House,3,1,1055.0,1.0254395,South
2020-08-27,2020,West Hartford,189700.0,290000.0,Single Family,Detached House,3,3,1035.0,1.0254395,West
2020-08-28,2020,Greenwich,,2137500.0,Single Family,Detached House,3,1,1071.0,1.0254395,North
2020-08-29,2020,Fairfield,201740.0,550000.0,?,Detached House,3,1,964.0,1.0254395,East
2020-08-29,2020,Bridgeport,129120.0,278300.0,Single Family,Detached House,3,3,962.0,1.0254395,West
2020-08-30,2020,Bridgeport,172420.0,219900.0,Single Family,Detached House,3,1,,1.0254395,North
2020-08-30,2020,,198660.0,223000.0,Single Family,Detached House,3,1,1012.0,1.0254395,North
2020-08-31,2020,,208740.0,383000.0,Single Family,Detached House,3,1,1100.0,1.0254395,South
2020-08-31,2020,Fairfield,313320.0,450000.0,Single Family,Detached House,3,1,913.0,1.0254395,South
2020-08-31,2020,Greenwich,1342250.0,1685000.0,Single Family,Detached House,3,3,1079.0,1.0254395,East
2020-08-31,2020,Norwalk,285100.0,408000.0,Single Family,Detached House,3,2,1018.0,1.0254395,North
2020-09-04,2020,Bridgeport,90960.0,165000.0,?,Duplex,4,3,1337.0,1.0254395,North
2020-09-04,2020,Norwalk,806170.0,283333.0,Single Family,Detached House,3,3,1030.0,1.0254395,South
2020-09-04,2020,West Hartford,208390.0,340000.0,Single Family,Detached House,3,2,900.0,1.0254395,North
2020-09-04,2020,Bridgeport,119030.0,178000.0,Two Family,Duplex,4,2,1382.0,1.0254395,South
2020-09-04,2020,Greenwich,2898630.0,4357500.0,Single Family,Detached House,3,1,1029.0,1.0254395,East
2020-09-04,2020,,227990.0,405000.0,Single Family,Detached House,3,3,1041.0,1.0254395,East
2020-09-05,2020,Bridgeport,92380.0,150000.0,Single Family,Detached House,3,2,946.0,1.0254395,East
2020-09-06,2020,Bridgeport,95320.0,189000.0,?,Detached House,3,3,911.0,1.0254395,North
2020-09-06,2020,,,690000.0,Single Family,Detached House,3,1,1094.0,1.0254395,East
2020-09-06,2020,Greenwich,1690150.0,4100000.0,Single Family,Detached House,3,3,1018.0,1.0254395,North
2020-09-07,2020,Greenwich,,1325000.0,Single Family,Detached House,3,1,1093.0,1.0254395,East
2020-09-10,2020,Bridgeport,100000.0,125000.0,Two Family,Duplex,4,3,1292.0,1.0254395,West
2020-09-10,2020,,,1065000.0,Single Family,Detached House,3,3,951.0,1.0254395,West
2020-09-10,2020,Bridgeport,,174000.0,Single Family,Detached House,3,1,1091.0,1.0254395,North
2020-09-10,2020,,1985490.0,1600000.0,Single Family,Detached House,3,3,,1.0254395,East
2020-09-10,2020,,150570.0,230000.0,Two Family,Duplex,4,4,1483.0,1.0254395,West
2020-09-10,2020,Norwalk,1985490.0,1600000.0,Single Family,Detached House,3,2,1070.0,1.0254395,South
2020-09-10,2020,West Hartford,207830.0,259000.0,Single Family,Detached House,3,3,1073.0,1.0254395,South
